spanish-friends-colombia	salsa	cocky, a hotshot	El man está en su salsa, mamando gallo con cada uno que llega.
spanish-friends-colombia	saludar	to greet	“Ustedes hasta para saludar piden permiso”, chuleteó Nubia, y a Manuela le tocó aguantar la carrilla.
spanish-friends-colombia	salva	saves, rescues	Nubia no la habría lanzado si no estuviera segura de recogerla sana y salva.
spanish-friends-colombia	salía	would not go out (no salía)	Ronny entraba y salía con sillas prestadas, esquivando misterioso cada pregunta de la rola.
spanish-friends-colombia	salón	living room, hall	Todo iba de maravilla hasta que su cara se congeló a mitad de un giro, con la mirada clavada en el fondo del salón.
spanish-friends-colombia	sana	healthy	Nubia no la habría lanzado si no estuviera segura de recogerla sana y salva.
spanish-friends-colombia	sangre	blood	Sintió que se le heló la sangre y soltó la copa sobre la mesa.
spanish-friends-colombia	santa	holy, saint	Santa Elena huele a sancocho.
spanish-friends-colombia	sazón	seasoning, flavor touch	“Eche, así se come, sin reloj ni lista”, dijo Yina, orgullosa de su sazón.
spanish-friends-colombia	se	oneself, himself	La corneta del picó ruge y el corrinche se oye a tres cuadras.
spanish-friends-colombia	sea	may be, is	“Pruébela sin miedo, no sea delicada, que estas son puro monte”, la animó Nubia.
spanish-friends-colombia	seco	dry; ace, great	Una patrulla se planta en la esquina y la bulla se apaga en seco.
spanish-friends-colombia	secándose	drying oneself	Yésica la observaba divertida desde la puerta, secándose las manos en el delantal.
spanish-friends-colombia	seguir	to keep on, to continue	Mira otra vez el mural de los pañuelos, y esta vez no ve un decorado sino un cementerio alegre que insiste en seguir vivo.
spanish-friends-colombia	segundo	second	Cuando Andrés llegó por ellas, encontró a la rola sirviéndose un segundo vaso, más caleña que nunca.
spanish-friends-colombia	segundos	seconds	El vértigo duró unos segundos; después vino una calma rarísima, casi vergonzosa de lo rica que era.
spanish-friends-colombia	segura	sure, safe	Nubia no la habría lanzado si no estuviera segura de recogerla sana y salva.
spanish-friends-colombia	seguía	kept, was following	El sol bajó tranquilo sobre el Magdalena mientras el picó seguía sonando bien bacano.
spanish-friends-colombia	semana	week	Manuela llegó a la cocina presumiendo de las casetas de salsa que había reventado toda la semana en Cali.
spanish-friends-colombia	semanas	weeks	Entonces la señora saca un cuaderno viejo, manchado de manteca, donde Tato lleva semanas apuntando cada paso a escondidas.
spanish-friends-colombia	semejante	such a	La rola, acostumbrada a controlarlo todo, se aguantó las ganas de organizar semejante reguero.
spanish-friends-colombia	sentaron	sat down	Manuela había vuelto a Villavicencio para las fiestas, y esta vez sus amigos la sentaron en primera fila, felices de verla otra vez.
spanish-friends-colombia	sentía	felt	Manu ya sentía el guayabo del otro día asomarse, pero le importó un pepino.
spanish-friends-colombia	seria	serious	La catira bogotana intentaba sostener una reunión de oficina por el celular, muy seria, mientras a tres metros los vaqueros herraban una ternera entre polvo y bramidos.
spanish-friends-colombia	serio	serious	“Estoy afuera y necesito hablar contigo, es en serio”, decía la pantalla.
spanish-friends-colombia	servido	handed on a plate (servido en bandeja)	A su lado, Nubia, la comadre que no se muerde la lengua, ya tenía servido su plato.
spanish-friends-colombia	sería	would be	Manu pensó que sería el cumpleaños de algún pelao del barrio y se resignó a acompañar.
spanish-friends-colombia	señala	points at, points out	“Parce, aquí cada mural cuenta algo que pasó”, le dice, y señala una pared donde unos pañuelos pintados recuerdan a los que se llevó la violencia.
spanish-friends-colombia	señales	signs, signals	La madrugada avanza sin señales de él.
spanish-friends-colombia	señora	lady, madam	Entonces la señora saca un cuaderno viejo, manchado de manteca, donde Tato lleva semanas apuntando cada paso a escondidas.
spanish-friends-colombia	show	show, scene	“Esto es puro show para turistas, ¿o no?”, murmura Manu mientras sube por las escaleras eléctricas, incómoda con tanta cámara.
spanish-friends-colombia	si	if, whether	Ella no sabe si es la mujer de Wilfrido, un abogado o algo peor, y no se atreve a contestar.
spanish-friends-colombia	sido	been	Manu, la rola de Bogotá, puso los ojos en blanco, porque para ella el fútbol siempre había sido cosa de locos.
spanish-friends-colombia	siempre	always	Ella venía con el afán bogotano de siempre, con una lista mental de todo lo que quería resolver esa tarde.
spanish-friends-colombia	sienta	sits down, feels	Doña Fanny la abraza con esa calidez paisa que abruma, la sienta y le sirve un tinto antes de que pida nada.
spanish-friends-colombia	sigue	is still there	Arriba, en la misma terraza, el mesero sigue vendiendo ese coco a precio de oro.
spanish-friends-colombia	siguió	he/she followed, kept on	Yésica siguió el hilo de esos ojos y masculló entre dientes que esa era la que le había partido el alma en la última Feria.
spanish-friends-colombia	silencio	silence	Se quedó revolviendo el champús en silencio, sin ganas de salir corriendo a otro lado.
spanish-friends-colombia	silencioso	silent, quiet	Camilo alzó su taza como un brindis silencioso.
spanish-friends-colombia	silla	chair	El toro dio un frenazo seco, el caballo trastabilló, y todos se pararon de la silla al mismo tiempo.
spanish-friends-colombia	sillas	chairs	Los vecinos ya arrastraron las sillas hasta la acera.
spanish-friends-colombia	sin	without	La parranda está que revienta sin parar.
spanish-friends-colombia	sino	but rather	Yina la miró como a un bicho raro y le explicó que aquí nada se hace con ese afán, sino bien fresco.
spanish-friends-colombia	sintió	felt	“Este toro es marrajo, hay que tener güevos”, murmuró, y Manu sintió un nudo en la garganta.
spanish-friends-colombia	sirve	serves, is useful	Doña Fanny la abraza con esa calidez paisa que abruma, la sienta y le sirve un tinto antes de que pida nada.
spanish-friends-colombia	sirvió	served, poured	Cuando el sol pegó más fuerte, Édgar sirvió otra ronda sin que nadie la pidiera.
spanish-friends-colombia	sobre	about, on	El sol bajó tranquilo sobre el Magdalena mientras el picó seguía sonando bien bacano.
spanish-friends-colombia	sol	sun	El sol bajó tranquilo sobre el Magdalena mientras el picó seguía sonando bien bacano.
spanish-friends-colombia	sola	alone	Un muchacho quiere la foto y después regatea el precio de una sola cocada.
spanish-friends-colombia	solito	all alone, by oneself	El relajo se armó solito, entre risas, chismes y una que otra vaina sin importancia.
spanish-friends-colombia	solo	only, alone	El sabor caleño que había perseguido a punta de guaracha no vivía solo en la pista, sino que se cocinaba a fuego lento, se heredaba y se compartía en una cocina caliente.
spanish-friends-colombia	soltando	letting out, blurting	Poco a poco, la rola fue soltando la lista y terminó meciéndose en la hamaca al lado de Ronny.
spanish-friends-colombia	soltar	to let go, release	sin soltar la paleta.
spanish-friends-colombia	soltó	he/she let go, blurted	“Ajá, llegó la rola”, soltó Ronny, muerto de risa, y Manu no pudo evitar reírse también.
spanish-friends-colombia	sombrero	hat	Ferney se persignó y ajustó el sombrero muy despacio.
spanish-friends-colombia	son	they are	“Pruébela sin miedo, no sea delicada, que estas son puro monte”, la animó Nubia.
spanish-friends-colombia	sonando	ringing, sounding	El sol bajó tranquilo sobre el Magdalena mientras el picó seguía sonando bien bacano.
spanish-friends-colombia	sonar	to sound, to ring	El teléfono no para de sonar en la mano de Manu: la misma llamada, una y otra vez.
spanish-friends-colombia	sonrisa	smile	“Ve, mija, aquí las cuentas se arreglan bailando, no tecleando”, le dijo con una sonrisa ancha.
spanish-friends-colombia	sonó	it rang, sounded	Sonó la campana y el muchacho se lanzó al galope, pegado al costado del toro, sin pensarlo dos veces.
spanish-friends-colombia	sorbo	a sip	Cuando probó el primer sorbo, Manuela entendió algo que la rumba no le había mostrado.
spanish-friends-colombia	sorprendida	surprised	“¡Qué chimba, ve!”, gritó ella misma, sorprendida de su propia guaracha.
spanish-friends-colombia	sos	you are	“Vos sos mucho hablador, parce”, le suelta, y él se hace el ofendido.
spanish-friends-colombia	su	his, her, their	En un patio de Getsemaní, Wilfrido monta su parranda de champeta y reparte guaro.
spanish-friends-colombia	sube	goes up, climbs	“Ahora sí llegaste, prima”, le dice Deivis mientras le sube el volumen al picó.
spanish-friends-colombia	subiendo	rising, building up	Manu sudaba la gota fría subiendo la loma hacia el norte.
spanish-friends-colombia	subir	to go up	“Yo tenía diez años cuando aquí uno no podía subir esta loma sin permiso de los violentos”, le cuenta bajito.
spanish-friends-colombia	sudando	sweating	La postal no estaba en la muralla, sino sudando entre la gente.
spanish-friends-colombia	sudor	sweat	Manu rumbea con Deivis, empapada de sudor.
spanish-friends-colombia	suelo	floor, ground	Manuela alcanzó a gritar, pero el polvo se lo tragó todo antes de que ella pudiera ver si Ferney seguía montado o ya estaba en el suelo.
spanish-friends-colombia	suelta	lets go, loose	“¡Esto está berraco!”, le grita a Wilfrido, que suelta una carcajada.
spanish-friends-colombia	suma	adds up, sum	“Oís ese golpe seco, que no lo suma ninguna máquina”, soltó, y empezó a menear los hombros.
spanish-friends-colombia	supo	knew, found out	Manu ya no quería estar en ninguna otra parte, y esa tarde entera le supo a gloria.
spanish-friends-colombia	sus	his, her, their (plural)	Le habló del aroma del Pacífico que sus mayores trajeron desde Buenaventura.
spanish-friends-colombia	susto	a fright, a scare	Manuela sacó la cabeza por la ventana y dejó que el viento le borrara el susto.
spanish-friends-colombia	suyo	his, hers, theirs	y seguía en lo suyo.
spanish-friends-colombia	sábado	Saturday	En su fonda del centro de Bucaramanga, el almuerzo del sábado era casi un rito.
spanish-friends-colombia	sí	yes	“Parce, esta vez sí le cumplo, ¿oíste?”, grita Tato desde el fogón apenas Manu cruza la puerta.
spanish-friends-colombia	también	also, too	“Ajá, llegó la rola”, soltó Ronny, muerto de risa, y Manu no pudo evitar reírse también.
spanish-friends-colombia	tan	so, such	El bafle escupe un bajo tan pesado que a Manu le tiembla el pecho.
spanish-friends-colombia	tanta	so much	Manuela ya tenía la maleta lista sobre el chinchorro y miraba el reloj, cansada de tanta calma.
spanish-friends-colombia	tanto	so much	Está mamado de tanto turista en manada y la saca del casco histórico sin pedir permiso.
spanish-friends-colombia	tarde	afternoon, late	Ella venía con el afán bogotano de siempre, con una lista mental de todo lo que quería resolver esa tarde.
spanish-friends-colombia	taza	cup, mug	Camilo alzó su taza como un brindis silencioso.
spanish-friends-colombia	te	you, yourself	“Hoy te hago hincha del Junior o me dejo de llamar Ronny”, juró el taxista mientras colgaba la camiseta tiburona en el balcón.
spanish-friends-colombia	techo	roof, ceiling	Manu mira el techo y después la batea, y ahí le encaja todo.
spanish-friends-colombia	tejados	roofs	Abajo, el valle se abría entre tejados naranjas y sembrados verdes.
spanish-friends-colombia	teléfono	phone	Wilfrido apaga el picó con una calma que asusta y le pasa el teléfono a Manu.
spanish-friends-colombia	tema	topic, issue	“¿Vos por qué estás tan mudo hoy, parce?”, le pregunta Manu, y él contesta con una evasiva y cambia de tema.
spanish-friends-colombia	temblando	trembling	Ya en tierra, con las rodillas temblando, Manuela entendió que ese empujón no había sido rudeza sino confianza.
spanish-friends-colombia	temprano	early	Édgar, el de la fonda, había cerrado temprano para acompañarla.
spanish-friends-colombia	tener	to have	“Este toro es marrajo, hay que tener güevos”, murmuró, y Manu sintió un nudo en la garganta.
spanish-friends-colombia	tenía	I/he/she had	Manuela ya tenía la maleta lista sobre el chinchorro y miraba el reloj, cansada de tanta calma.
spanish-friends-colombia	tercera	third	Esa carpeta guardaba la escritura con el nombre de Manu apuntado como tercera socia.
spanish-friends-colombia	terminó	he/she finished, ended	Poco a poco, la rola fue soltando la lista y terminó meciéndose en la hamaca al lado de Ronny.
spanish-friends-colombia	terraza	terrace, rooftop	Arriba, en la terraza de un hotel, un mesero prepara un trago carísimo.
spanish-friends-colombia	tibio	lukewarm	Afuera seguía cayendo el aguacero, pero adentro, contra todo pronóstico, el páramo se sentía tibio.
spanish-friends-colombia	tiempo	time, weather	Yésica le explicó que el champús no se improvisa, que lleva su tiempo y su punto de paciencia.
spanish-friends-colombia	tienen	they have	“Es que ustedes hablan sin rodeos pero tienen el corazón grande”, dijo, medio en broma.
spanish-friends-colombia	tierra	land, ground, homeland	La afición entera gritaba su nombre; el animal bufaba, escarbando la tierra con rabia.
spanish-friends-colombia	tiesa	stiff, frozen stiff	“Cuando el Junior ataque, tú gritas conmigo, y nada de quedarte ahí tiesa”, le insistía.
spanish-friends-colombia	tinto	red wine; black coffee (Col.)	Doña Fanny la abraza con esa calidez paisa que abruma, la sienta y le sirve un tinto antes de que pida nada.
spanish-friends-colombia	tirado	sprawled, flopped down	Su hermano Ronny, taxista y fanático del Junior, estaba tirado en una hamaca con el ventilador a todo lo que daba.
spanish-friends-colombia	toca	touches, has to	Lo caribeño se vende dos veces, y casi nunca le toca a quien lo carga en la cabeza.
spanish-friends-colombia	tocó	touched, had to	“Ustedes hasta para saludar piden permiso”, chuleteó Nubia, y a Manuela le tocó aguantar la carrilla.
spanish-friends-colombia	toda	all, whole (fem.)	Manuela llegó a la cocina presumiendo de las casetas de salsa que había reventado toda la semana en Cali.
spanish-friends-colombia	todas	all (feminine)	Manu lo chancea sin piedad y le recuerda todas las veces que prometió y quedó mal, pura boca.
spanish-friends-colombia	todavía	still, yet	Cruza hacia los policías, todavía en chanclas, y se pierde entre gorras y linternas.
spanish-friends-colombia	todo	all, everything	Su hermano Ronny, taxista y fanático del Junior, estaba tirado en una hamaca con el ventilador a todo lo que daba.
spanish-friends-colombia	todos	everyone, all	Afuera, los pelaos ya hablan de trasnochar hasta el amanecer, pero nadie dice en voz alta lo que todos piensan: Wilfrido no ha vuelto.
spanish-friends-colombia	torpe	clumsy	Los pelaos del andén la mojan con la manguera y ella baila torpe.
spanish-friends-colombia	torre	tower	Junto a la Torre del Reloj, en pleno corazón de Cartagena, la palenquera vende su cocada recién hecha.
spanish-friends-colombia	tostadas	toasted, toast	Las luces del Parque de los Niños se encendían mientras un vendedor pregonaba sus hormigas culonas tostadas.
spanish-friends-colombia	trabajo	work, job	Wílmer era el encargado del trabajo de llano; Yudy, su hermana, mandaba en la cocina de fogón.
spanish-friends-colombia	trago	a swig, a gulp of drink	Arriba, en la terraza de un hotel, un mesero prepara un trago carísimo.
spanish-friends-colombia	tragó	swallowed	Manuela alcanzó a gritar, pero el polvo se lo tragó todo antes de que ella pudiera ver si Ferney seguía montado o ya estaba en el suelo.
spanish-friends-colombia	trajo	brought	El mesero les trajo una botella de guaro y tres copitas heladas.
spanish-friends-colombia	tranquila	calm, relax (fem.)	“Ya casi, mor, tranquila”, le dice, y a Manu la carcome la curiosidad.
spanish-friends-colombia	tranquilo	calm, chill	El sol bajó tranquilo sobre el Magdalena mientras el picó seguía sonando bien bacano.
spanish-friends-colombia	tras	one after another (uno tras otro)	El polvo de la manga de coleo se levantó cuando el primer jinete salió disparado tras el toro.
spanish-friends-colombia	trató	tried	Manuela abrió el portátil sobre una mesa pegajosa y trató de cuadrar las cuentas del viaje mientras el ventilador escupía calor.
spanish-friends-colombia	traía	was carrying, had	El plato traía papa, yuca, maíz pelao y unas presas de cabrito con pepitoria.
spanish-friends-colombia	treinta	thirty	En un barrio empinado de Medellín, la rola llega donde su amigo Tato, un emprendedor paisa de treinta años, y donde doña Fanny, la mamá que reina en esa cocina.
spanish-friends-colombia	trepando	climbing	El olor a cilantro y a leña llega antes que la casa, cuando la chiva sube trepando la montaña.
spanish-friends-colombia	tres	three	La corneta del picó ruge y el corrinche se oye a tres cuadras.
spanish-friends-colombia	tráfico	traffic	Miles de bicicletas rodaban por la Séptima cerrada al tráfico, y Manuela pedaleaba feliz entre el gentío dominguero.
spanish-friends-colombia	tumbó	knocked down	Justo cuando su jefe pedía silencio, un becerro se le atravesó a un vaquero y le tumbó a Manu el saco al barro.
spanish-friends-colombia	turista	tourist	Está mamado de tanto turista en manada y la saca del casco histórico sin pedir permiso.
spanish-friends-colombia	turistas	tourists	“Esto es puro show para turistas, ¿o no?”, murmura Manu mientras sube por las escaleras eléctricas, incómoda con tanta cámara.
spanish-friends-colombia	turística	touristy	En Cartagena, la rola llevaba dos días detrás de la misma postal turística.
spanish-friends-colombia	tú	you	“Cuando el Junior ataque, tú gritas conmigo, y nada de quedarte ahí tiesa”, le insistía.
spanish-friends-colombia	un	a, one	El bafle escupe un bajo tan pesado que a Manu le tiembla el pecho.
spanish-friends-colombia	una	a, one (fem.)	“¡Esto está berraco!”, le grita a Wilfrido, que suelta una carcajada.
spanish-friends-colombia	unas	some (fem.)	El plato traía papa, yuca, maíz pelao y unas presas de cabrito con pepitoria.
spanish-friends-colombia	uno	one	El man está en su salsa, mamando gallo con cada uno que llega.
spanish-friends-colombia	unos	some, a few	Sobre el mesón esperaban una olla de maíz, unos lulos partidos, panela raspada y un bloque de hielo sudando.
spanish-friends-colombia	usted	you (formal)	“Prima, usted anda con el reloj metido en la cabeza”, le dijo Yaneth, su esposa, meciéndose despacio.
spanish-friends-colombia	ustedes	you all	“Es que ustedes hablan sin rodeos pero tienen el corazón grande”, dijo, medio en broma.
spanish-friends-colombia	va	he/she goes	“Mija, en esta casa nadie se va con hambre”, sentencia mientras amasa el maíz con las manos.
spanish-friends-colombia	vacías	empty (feminine plural)	“Pa' que no diga que en Bucaramanga la dejamos ir con las manos vacías”, gruñó, sin mirarla.
spanish-friends-colombia	vacío	empty, emptiness	Manuela, la rola, miraba el vacío con las tripas apretadas.
spanish-friends-colombia	vaina	thing, thingy (Col./Ven.)	“Vienen a cerrar la vaina”, avisa Deivis, y la multitud se corre hacia el portón.
spanish-friends-colombia	vaivén	swaying, back-and-forth	La tarde se va entre aguardiente, cuentos de arriería y el vaivén de la neblina sobre los sembrados.
spanish-friends-colombia	vale	okay; it's worth	Manuela bailaba pegada a Vale, su prima parrandera de toda la vida.
spanish-friends-colombia	valió	it was worth it	Manu la muerde, cierra los ojos y admite que esa arepa bien valió la promesa cumplida.
spanish-friends-colombia	valle	valley	Abajo, el valle se abría entre tejados naranjas y sembrados verdes.
spanish-friends-colombia	vapor	steam, vapor	Édgar destapó la olla de un solo golpe y el vapor del mute santandereano se le trepó a la cara.
spanish-friends-colombia	vas	you go	“Bajále a esa bulla de discoteca, mija, que hoy no vas a bailar Cali, la vas a probar”, le dijo, y la haló hacia adentro.
spanish-friends-colombia	vaso	a glass	Cuando Andrés llegó por ellas, encontró a la rola sirviéndose un segundo vaso, más caleña que nunca.
spanish-friends-colombia	vasos	glasses (drinking)	El aparato queda mudo y el patio, regado de vasos, se vuelve un reguero.
spanish-friends-colombia	ve	sees, goes	“Ve, mija, aquí las cuentas se arreglan bailando, no tecleando”, le dijo con una sonrisa ancha.
spanish-friends-colombia	veces	times, occasions	Manu lo chancea sin piedad y le recuerda todas las veces que prometió y quedó mal, pura boca.
spanish-friends-colombia	vecino	neighbor	Hacia la una llega un vecino nuevo a reclamar y detrás un operativo de la policía.
spanish-friends-colombia	vecinos	neighbors	Los vecinos ya arrastraron las sillas hasta la acera.
spanish-friends-colombia	veinte	twenty	Wilson, el piloto que llevaba veinte años en esa loma, le ajustaba las correas con una calma que a ella la ponía peor.
spanish-friends-colombia	velas	candles	El viento subía por el precipicio y sacudía las velas de colores de los parapentes.
spanish-friends-colombia	vende	sells	Junto a la Torre del Reloj, en pleno corazón de Cartagena, la palenquera vende su cocada recién hecha.
spanish-friends-colombia	vendedor	seller, vendor	Las luces del Parque de los Niños se encendían mientras un vendedor pregonaba sus hormigas culonas tostadas.
spanish-friends-colombia	vendedora	saleswoman, vendor	Yina, su comadre y vendedora de raspao, ya tenía la nevera repleta de birras para ver el partido en la esquina.
spanish-friends-colombia	venido	come	Andrés se burló con cariño de la contadora que había venido a auditar la rumba.
spanish-friends-colombia	ventana	window	Manuela sacó la cabeza por la ventana y dejó que el viento le borrara el susto.
spanish-friends-colombia	venía	he/she was coming	Ella venía con el afán bogotano de siempre, con una lista mental de todo lo que quería resolver esa tarde.
spanish-friends-colombia	ver	to see	Manu apenas alcanzaba a ver el atardecer sobre las piedras.
spanish-friends-colombia	verdad	truth, right?	Esa lentitud que ella juzgaba pereza era en verdad otra manera de no perderse la vida.
spanish-friends-colombia	verdes	green (plural)	Abajo, el valle se abría entre tejados naranjas y sembrados verdes.
spanish-friends-colombia	veredicto	verdict	No echa ningún discurso; apenas le pasa la primera, humeante, y aguarda su veredicto.
spanish-friends-colombia	vergüenza	shame, embarrassment	Manuela ya movía los pies con menos vergüenza, orgullosa de su recién estrenado sabor.
spanish-friends-colombia	verla	to see her/it	Manuela había vuelto a Villavicencio para las fiestas, y esta vez sus amigos la sentaron en primera fila, felices de verla otra vez.
spanish-friends-colombia	verás	you will see	“Y todo esto pa' qué”, preguntaba Manu, pero Yina solo soltaba un “ya verás”
spanish-friends-colombia	vez	time, occasion	El teléfono no para de sonar en la mano de Manu: la misma llamada, una y otra vez.
spanish-friends-colombia	viaje	trip, journey	Manu suelta una risa incrédula, porque en su último viaje él le juró enseñarle la arepa de la familia y nunca cumplió.
spanish-friends-colombia	vida	life	A su lado iba Camilo, su parcero de toda la vida, y Nico, el amigo que organizaba el parche cada fin de semana.
spanish-friends-colombia	vieja	old woman, girl (slang)	“Ajá, ¿y viniste hasta acá pa quedarte mirando piedra vieja?”, le suelta Deivis.
spanish-friends-colombia	viejo	old	Entonces la señora saca un cuaderno viejo, manchado de manteca, donde Tato lleva semanas apuntando cada paso a escondidas.
spanish-friends-colombia	viendo	looking	“Qué chimba de ciudad”, soltó en voz baja, viendo dos mundos que jamás se cruzaban.
spanish-friends-colombia	vienen	they come	“Vienen a cerrar la vaina”, avisa Deivis, y la multitud se corre hacia el portón.
spanish-friends-colombia	viento	wind	El viento subía por el precipicio y sacudía las velas de colores de los parapentes.
spanish-friends-colombia	viniste	you came	“Ajá, ¿y viniste hasta acá pa quedarte mirando piedra vieja?”, le suelta Deivis.
spanish-friends-colombia	vino	wine; he/she came	El vértigo duró unos segundos; después vino una calma rarísima, casi vergonzosa de lo rica que era.
spanish-friends-colombia	vio	he/she saw	El hombre le cantaba al suelo que lo vio nacer, y Manu se quedó quieta.
spanish-friends-colombia	visita	visit, visits	Manuela, la amiga rola que andaba de visita, se asomó sin mucha confianza.
spanish-friends-colombia	visitar	to visit	Manuela, rola de pura cepa, había llegado esa madrugada a un hato cerca de Villavicencio para visitar a sus amigos del llano.
spanish-friends-colombia	vivo	alive, sharp	Mira otra vez el mural de los pañuelos, y esta vez no ve un decorado sino un cementerio alegre que insiste en seguir vivo.
spanish-friends-colombia	volumen	volume	“Ahora sí llegaste, prima”, le dice Deivis mientras le sube el volumen al picó.
spanish-friends-colombia	volver	to return, go back	Manu, con los ojos aguados, entendió que a esa casa costeña iba a tener que volver siempre.
spanish-friends-colombia	volvió	he/she came back	Entre cucharadas volvió la vieja pelea: que si los rolos eran muy relamidos, que si los santandereanos eran unos alzados.
spanish-friends-colombia	vos	you (Arg.)	“Vos sos mucho hablador, parce”, le suelta, y él se hace el ofendido.
spanish-friends-colombia	voy	I go, I'm going	“Guárdame esto, que voy a arreglar una vuelta”, le dice sin dar más detalle.
spanish-friends-colombia	voz	voice	Afuera, los pelaos ya hablan de trasnochar hasta el amanecer, pero nadie dice en voz alta lo que todos piensan: Wilfrido no ha vuelto.
spanish-friends-colombia	vuelta	turn, stroll	“Guárdame esto, que voy a arreglar una vuelta”, le dice sin dar más detalle.
spanish-friends-colombia	vuelto	turned into	Afuera, los pelaos ya hablan de trasnochar hasta el amanecer, pero nadie dice en voz alta lo que todos piensan: Wilfrido no ha vuelto.
spanish-friends-colombia	vuelve	returns, comes back	El aparato queda mudo y el patio, regado de vasos, se vuelve un reguero.
spanish-friends-colombia	vértigo	vertigo, dizziness	El vértigo duró unos segundos; después vino una calma rarísima, casi vergonzosa de lo rica que era.
spanish-friends-colombia	vía	road, route	Cuando el bus pasó por la vía, ni se movió.
spanish-friends-colombia	y	and	En un patio de Getsemaní, Wilfrido monta su parranda de champeta y reparte guaro.
spanish-friends-colombia	ya	already, now	Para la medianoche, medio barrio ya está prendido y bailando.
spanish-friends-colombia	yo	I	“Yo tenía diez años cuando aquí uno no podía subir esta loma sin permiso de los violentos”, le cuenta bajito.
spanish-friends-colombia	ánimo	cheer up, hang in there	Detrás llegó Vale, su prima, con la ruana empapada y el ánimo por el piso.
spanish-friends-colombia	árboles	trees	Caminaron sin prisa entre los árboles, ajenos al bullicio.
spanish-friends-colombia	él	he, him	La madrugada avanza sin señales de él.
spanish-friends-colombia	última	last, final	La Última Pola.
spanish-friends-colombia	último	last, latest	Manu suelta una risa incrédula, porque en su último viaje él le juró enseñarle la arepa de la familia y nunca cumplió.
spanish-friends-mexico	a	to, at	A Regina le ganó el mezcal.
spanish-friends-mexico	abajo	down, below	Abajo ya flotaba Renata, yucateca que la había citado en Homún desde temprano, tranquila como si nada.
spanish-friends-mexico	abierta	open	Regina se quedó muda, con la boca abierta.
spanish-friends-mexico	abierto	opened, freshly opened	Damián, yucateco que heredó el puesto de cochinita de su abuela, la recibió entre el humo del pib abierto en plena tierra.
spanish-friends-mexico	abrazó	hugged	Nacho abrazó a Regina sin pensarlo.
spanish-friends-mexico	abuela	grandmother	Damián, yucateco que heredó el puesto de cochinita de su abuela, la recibió entre el humo del pib abierto en plena tierra.
spanish-friends-mexico	acababa	ended up	Alondra guardó el celular, todavía sin creer lo que acababa de pasar.
spanish-friends-mexico	accidente	by accident	Regina retrató un trazo enorme con el teléfono, sin sentirse turista ni por accidente.
spanish-friends-mexico	acomodó	straightened, adjusted	Un mariachi de trajes plateados se acomodó frente a ellas y arrancó con un bolero lentísimo.
spanish-friends-mexico	acuerdo	agreement	Entonces el mariachi entero, sin ponerse de acuerdo, remató la canción con un grito que retumbó por toda la plaza.
spanish-friends-mexico	acá	here	Aguántame tantito, que la carne de por acá no se apura ni con toda la prisa del mundo.
spanish-friends-mexico	adentro	inside	Adentro, una cervecería pequeña servía chelas oscuras bajo un mural de una mujer con corona de nopales.
spanish-friends-mexico	admitió	admitted	Esto no es barbacoa ni de chiste”, admitió por fin, todavía masticando.
spanish-friends-mexico	adorno	ornament	Creía que el son jarocho era puro adorno de postal, y es un vacilón que te arrastra.
spanish-friends-mexico	advirtió	warned, noticed	“Aquí no vienes a ver, güey, vienes a gritar”, le advirtió.
spanish-friends-mexico	afina	tunes	Chente afina la jarana.
spanish-friends-mexico	agarra	grabs	Regina: Ándale, súbete rapidito, que si salimos tarde nos agarra el calor en la carretera y no la vas a aguantar.
spanish-friends-mexico	agarrando	finding the groove (agarrar el ritmo)	Nayeli, entre humo y mezcal, le echó en cara a Regina que apenas le estaba agarrando la onda a Oaxaca justo cuando se iba.
spanish-friends-mexico	agarró	caught, got	Se agarró del barandal con las dos manos y no se soltó.
spanish-friends-mexico	agua	water	El agua del cenote se veía turquesa y helada desde el borde.
spanish-friends-mexico	aguanta	hold on	Pero aguanta tantito, que ahí viene lo canijo del asunto.
spanish-friends-mexico	aguantar	to endure, put up with	Regina: Ándale, súbete rapidito, que si salimos tarde nos agarra el calor en la carretera y no la vas a aguantar.
spanish-friends-mexico	aguantó	held on, endured	Nayeli, que era de ahí, se aguantó la carrilla y no le avisó lo que venía.
spanish-friends-mexico	ahogadas	drowned (in sauce)	Tortas ahogadas para la cruda.
spanish-friends-mexico	ahora	now	Aldo, ahora sí, le enseñó qué era cada agave, trago por trago.
spanish-friends-mexico	ahorita	right now, in a bit	Ahorita mismo se va a armar.
spanish-friends-mexico	ahí	there	Miró la pantalla negra, luego el pib humeando, y de pronto ya no supo si le urgía más recuperar la señal o quedarse ahí, sin cámara, hasta que se acabara la carne.
spanish-friends-mexico	aire	air	En el aire flotaba olor a consomé y a tortilla recién hecha.
spanish-friends-mexico	ajena	someone else's	Mientras el comal agarraba temperatura, Regina echaba tortillas con unas manos que daban pena ajena.
spanish-friends-mexico	ajenos	others', foreign	A un lado hervía la fila rumbo al otro país; del otro, el limón y la sal seguían su propio ritmo, ajenos a la prisa.
spanish-friends-mexico	al	to the	Cuando la vio bien confiada, le puso enfrente cuatro mezcales y le pidió ordenarlos del más corriente al más fino.
spanish-friends-mexico	alebrije	an alebrije (folk figure)	Nayeli prendió el comal; Aldo llegó con mezcal y Chucho con un alebrije a medio pintar que traía cargando desde el taller.
spanish-friends-mexico	algo	something	“Algo me tocó”, chilló, trepando de vuelta a la escalera.
